sentences,sentiment
"[1, 422, 14, 9, 6, 189, 6828, 22, 5, 12, 16, 6, 176, 7, 253, 198, 88, 261, 4, 22, 695, 16, 189, 49, 7, 4, 537, 69, 6, 641, 1103, 5, 50, 71, 60, 2036, 6, 171, 919, 14, 218, 33, 32, 6, 78, 155, 17, 518, 189, 108, 26, 6, 227, 13868, 5, 2087, 622, 88, 7, 14, 5, 88, 32, 689, 7, 4, 537, 71, 184, 52, 45, 31, 7, 4, 128, 102, 7, 14, 405, 13, 28, 110, 10, 10, 4, 28399, 756, 15, 10187, 257, 65, 9, 4, 313, 410, 689, 275, 537, 4337, 84, 37, 345, 851, 4, 344, 42, 3928, 51, 575, 8, 4, 10291, 10, 10, 4, 86, 2052, 2684, 11316, 7891, 17, 6, 189, 564, 37, 47, 6819, 3918, 38, 18, 6, 653, 7, 1385, 36, 851, 14, 313, 220, 1241, 20170, 3918, 10551, 5, 29, 495, 12781, 23, 6, 787, 44, 6, 1435, 455, 2789, 515, 103, 27, 3918, 10551, 29, 778, 8, 165, 67, 27, 2615, 109, 174, 5, 174, 4, 3700, 455, 739, 5, 95, 5539, 231, 12, 306, 17, 48, 29, 9, 2328, 27, 330, 14, 238, 43, 30, 4, 118, 7, 4, 537, 17, 4, 327, 1009, 277, 166, 4, 65, 216, 1239, 10, 10, 4, 333, 137, 24, 78, 33, 32, 9, 242, 4, 4343, 826, 6398, 299, 6, 6282, 37, 9, 19104, 18, 6, 250, 464, 37, 1131, 49, 58, 596, 151, 4, 431, 7, 41, 610, 2789, 2392, 54, 29, 3426, 6, 7201, 7, 3645, 5911, 4559, 11, 513, 29, 1085, 6, 5911, 822, 15, 1791, 90, 7, 27, 416, 761, 5, 29, 9, 199, 4733, 5, 1765, 34, 14, 303, 6, 464, 13219, 14029, 4726, 5, 29, 99, 1085, 4, 822, 5, 9, 13563, 34, 12, 14, 32, 832, 8, 35, 277, 15, 2035, 16, 6, 227, 7, 6, 7942, 10, 10, 1368, 848, 95, 381, 17, 35, 966, 2494, 5, 7183, 336, 8, 6, 1235, 117, 250, 315, 91, 7, 14, 2052, 848, 468, 40, 35, 2665, 21, 11, 4, 130, 25, 70, 391, 27, 8040, 151, 550, 14, 31, 1054, 55, 73, 10, 10, 4, 2770, 2052, 16, 4, 14679, 5, 16, 981, 8, 2111, 4, 512, 2636, 9220, 4, 840, 1042, 39, 4, 884, 37, 699, 201, 9, 6, 55, 18771, 284, 573, 18, 27, 5665, 7, 4001, 190, 164, 9, 208, 44, 4, 22, 1793, 8, 90, 5, 11, 6, 1183, 7, 31741, 29, 26033, 125, 4, 270, 8, 169, 128, 4135, 18, 14, 1362, 22, 45, 165, 184, 221, 15, 29, 256, 14, 217, 17, 12, 468, 40, 6, 1249, 18, 1368, 848, 37, 256, 4001, 42, 85, 2109, 6, 48319, 211, 202, 42, 193, 6, 171, 13, 510, 30837, 347, 54, 29, 691, 301, 15, 4711, 5, 85, 1136, 15340, 7, 4001, 71, 32, 595, 1079, 8, 4679, 13639, 382, 14, 9, 138, 848, 161, 193, 14, 173, 466, 49, 55, 710, 388, 12, 16, 55, 441, 5, 253, 869, 17, 52, 42, 128, 74, 4, 86, 2052, 10, 10, 1069, 15, 4, 22, 645, 5, 1054, 38, 73, 69, 321, 116, 5, 487, 45, 254, 24, 8, 40, 14, 22]",1
"[1, 18, 4, 113, 7, 72, 13, 566, 79, 138, 36, 62, 181, 8, 97, 6, 20, 44, 4, 1516, 5815, 123, 45, 38, 77523, 4373, 49, 771, 1038, 45, 6, 2523, 1742, 75, 32, 28, 8, 974, 15, 2002, 110, 33, 222, 31, 390, 45, 173, 7, 263, 1719, 1181, 13, 219, 14, 23, 2997, 1033, 45, 184, 78, 13, 80, 974, 15, 1516, 127, 6, 527, 292, 7, 51, 13, 104, 29, 981, 17, 116, 42, 142, 40, 12, 3546, 37689, 9, 11, 12, 442, 395, 765, 691, 32, 59, 887, 16, 41, 1461, 430, 554, 741, 12, 2533, 77, 404, 95, 38, 13, 62, 386, 9422, 16718, 43, 106, 4, 1516, 5815, 123, 45, 53, 737, 74, 14, 10, 10, 241, 158]",0
"[1, 576, 73, 3708, 173, 845, 575, 8, 173, 496, 4, 139, 53867, 173, 3134, 22, 32, 224, 11, 4, 172, 2723, 405, 15, 93, 4, 204, 201, 38, 76, 253, 13, 64, 657, 14, 69, 77, 224, 158, 153, 596, 8, 1470, 53, 3477, 1910, 37, 28, 2116, 23]",1
"[1, 14, 1122, 20, 9, 691, 6, 1844, 1422, 19, 2391, 10, 10, 4, 1856, 953, 301, 12, 16, 1150, 1479, 21, 4, 83, 23, 4, 779, 2214, 1004, 301, 12, 16, 1745, 4, 1569, 166, 6, 176, 53, 281, 88, 50, 9, 6, 346, 136, 751, 4, 130, 15, 16, 1621, 60, 11, 4, 465, 25, 100, 67, 4174, 524, 64911, 14380, 3462, 32, 383, 23, 14, 232, 5, 422, 25, 100, 67, 27, 9093, 11, 41, 1642, 13, 332, 1198, 15, 14, 16, 4, 86, 58, 121, 6, 38232, 524, 69, 224, 142, 40, 14, 23, 268, 10, 10, 14380, 21745, 187, 11, 4, 2516, 23, 450, 139, 21, 41, 393, 16, 60, 128, 74, 41, 648, 59, 610, 307, 472, 4, 20, 9, 1558, 6, 147, 437, 7, 58, 5, 434, 24, 1178, 466, 83374, 272]",0
"[1, 237, 14, 9, 328, 479, 3241, 5, 146, 6695, 4, 7755, 7, 111, 2045, 1531, 23, 22, 11, 14045, 661, 13, 188, 14, 20, 23, 1856, 39, 4, 3323, 88, 3695, 23728, 5, 27, 7773, 71, 11, 12, 68, 3982, 310, 7, 12003, 45889, 22107, 16, 4, 2468, 7, 14, 669, 5585, 588, 736, 621, 212, 4183, 111, 85, 1396, 13, 423, 71, 5685, 36240, 262, 1047, 8083, 4124, 33776, 19448, 18, 107, 17, 73, 17, 27, 12109, 19, 12079, 23, 15, 908, 5, 4, 663, 34, 10081, 488, 871, 87, 17, 4, 255, 25, 119, 8, 784, 718, 18247, 5, 2273, 5455, 242, 140, 6, 117, 99, 196, 19, 68, 119, 784, 6158, 17, 4, 1325, 5, 1255, 21, 36, 2306, 23, 25, 5, 6767, 2771, 9, 6, 1279, 995, 10140, 17, 2406, 37, 941, 269, 8, 135, 142, 8, 18247, 21, 214, 6, 24, 150, 39, 90, 175, 58, 137, 111, 7, 4, 105, 28, 6, 6217, 18, 4, 1496, 15, 593, 13, 286, 770, 34, 4, 3411, 7, 37, 224, 12, 5, 79, 6, 3817, 7, 89, 1298, 4, 372, 133, 26, 151, 7, 265, 68, 3507, 26, 2380, 345, 34, 68, 957, 42, 49, 6509, 350, 14, 16, 55, 540, 1751, 2155, 290, 6, 168, 18, 101, 22, 4301, 928, 11, 14, 432, 7, 155, 1657, 590, 17, 6, 196, 58, 13780, 4927, 13, 40, 8102, 54, 294, 16, 1447, 133, 17, 12079, 16, 6, 162, 5097, 2174]",1
"[1, 61, 1165, 1233, 980, 9, 35, 441, 20, 57, 53, 57, 329, 10, 10, 4, 65, 9, 1858, 606, 2312, 27113, 2175, 2613, 892, 4759, 6015, 7052, 23, 4, 6506, 5, 10643, 56, 19, 41, 11, 4, 454, 7, 68, 649, 285, 186, 8, 30, 608, 21, 95, 2312, 659, 46, 15, 442, 1331, 250, 33, 86, 15, 186, 66, 646, 8, 2312, 21, 12, 505, 46, 15, 1331, 250, 9, 55, 3683, 5, 14949, 38, 29, 1068, 8, 989, 56, 19, 41, 5, 4357, 56, 19, 27, 7698, 7081, 2247, 14206, 14, 166, 1331, 250, 55, 1168, 5, 59, 517, 8, 8085, 765, 23, 41, 1138, 1432, 10, 10, 51, 13, 423, 91, 11, 4, 20, 26, 4, 139, 121, 1331, 250, 27977, 765, 23, 2312, 12, 16, 82, 327, 8, 67, 2247, 14206, 11, 160, 217, 95, 41, 109, 39, 4, 629, 20, 4296, 10, 10, 13, 202, 14, 20, 6, 693, 46, 7, 158, 5, 386, 12, 8, 1814, 37, 1232, 6, 327, 212]",1
"[1, 8599, 21495, 1114, 7102, 9, 33, 94, 10205, 11, 14, 20, 472, 4, 394, 116, 34, 19894, 15767, 5, 262, 14596, 9211, 13, 421, 4, 4238, 8, 17006, 41, 137, 149, 14, 45, 15, 78, 93, 12, 878, 8, 106, 33, 211, 10, 10, 14, 20, 9, 6, 147, 9019, 11, 4, 1114, 2550, 54, 13, 86, 219, 14, 61, 4699, 3444, 3727, 5, 13, 197, 8, 546, 15, 207, 115, 110, 233, 2602, 40, 12, 21, 14, 9, 89, 12, 144, 30, 224, 11, 661, 8, 81, 368, 1351, 8, 4, 8477, 182, 7, 1619, 1379, 2135, 1879, 2868, 209, 6, 824, 14, 9, 31, 7, 4, 118, 267, 1619, 1379, 2135, 1879, 1711, 126, 93, 10, 10, 21, 2940, 8599, 10996, 1481, 3827, 76, 11, 4, 487, 2550, 5, 4, 65, 5, 807, 26, 247, 3955, 27, 1734, 2970, 19, 4, 710, 5, 2087, 196, 2823, 7, 4, 445, 493, 161, 339, 345, 8, 97, 12, 433, 14, 20, 9, 55, 913, 177, 36, 872, 8, 361, 4, 893, 1063, 2579, 1991, 27696, 17, 485, 105, 21, 472, 199, 19894, 15767, 5, 262, 14596, 9211, 26, 484, 28710, 18, 1379, 2135, 1879, 3287, 88, 36, 583, 4, 12594, 5, 14424, 15, 141, 105, 26, 424, 8, 19333, 1867, 15767, 12739, 10793, 5, 11671, 8592, 11, 4, 4728, 310, 26, 7854, 128, 10, 10, 13, 657, 15, 5740, 9027, 19824, 77670, 5, 8599, 10996, 70, 2883, 1929, 5, 2242, 6, 20, 15, 47, 4, 1114, 7102, 7, 8599, 21, 19, 4, 8690, 5, 65, 979, 4603, 7, 9027]",1
"[1, 3825, 15888, 9, 4, 64, 2468, 11, 14, 371, 753, 22, 951, 10036, 299, 6, 2343, 37, 9, 66, 66, 66, 3072, 15, 294, 3846, 4, 33110, 29, 5, 27, 8176, 679, 83, 6, 48017, 179, 869, 4, 15961, 267, 519, 8, 30, 2561, 11, 6, 20, 5, 1828, 125, 8, 6257, 4538, 19, 3825, 8, 1406, 180, 4, 445, 1262, 37, 47, 2586, 27, 3114, 5, 1805, 10, 10, 13, 62, 28, 18044, 46, 61, 523, 103, 149, 14, 48, 12, 286, 18, 4, 253, 7, 149, 3825, 15888, 11, 6, 55, 402, 217, 5, 45, 99, 78, 18, 10036, 15, 29, 161, 193, 6, 171, 116, 3080, 39, 41, 1738, 58882, 82, 166, 6, 2968, 2055]",0
"[1, 13, 161, 104, 12, 16, 614, 18, 6, 189, 212, 22, 8, 1854, 38, 17941, 23, 199, 11369, 66, 373, 4, 192, 15, 12, 152, 193, 410, 615, 633, 6, 52, 155, 495, 429, 12, 4167, 88, 4, 156, 26, 38, 1639, 25, 66, 62, 3874, 36, 26, 886, 5435, 4320, 23, 4, 45398, 151, 4, 3179, 310, 17, 210, 47, 6, 171, 919]",0
"[1, 4, 766, 7, 1934, 4, 4191, 132, 11, 7789, 2164, 6, 8776, 12, 203, 30, 254, 8, 264, 4609, 153, 303, 21, 4, 22, 69, 76, 7, 4, 172, 243, 7, 1488, 17, 4, 2661, 42, 4, 1635, 7, 4, 2666, 47, 3301, 33, 6, 58, 54, 102, 5, 1878, 71, 4, 678, 6953, 7, 722, 1934, 877, 35, 4181, 1719, 4904, 4, 49798, 53281, 15, 175, 255, 43396, 44, 5, 175, 132, 4466, 29, 100, 30, 4, 64, 415, 4434, 44, 4, 904, 16, 4500, 7418, 17258, 37, 137, 2708, 4746, 8, 14156, 1518, 8866, 5, 510, 27, 15330, 14341, 10138, 421, 4, 48276, 26294, 310, 7, 27, 109, 19, 57, 2464, 8, 1741, 90, 8, 60470, 16, 10989, 8, 27, 1772, 29, 62, 380, 6, 365, 1169, 5, 515, 30, 231, 27, 205, 38778, 108, 2729, 4354, 4, 1107, 7, 45, 13012, 25023, 697, 4, 755, 62, 28, 8, 30, 60, 53, 2093, 74, 4, 204, 5, 1934, 5, 27, 3678, 2132, 10, 10, 4, 22, 69, 35, 221, 145, 65, 7977, 30078, 14156, 2560, 498, 167, 69, 1840, 6, 6758, 39, 4, 1182, 8, 1504, 4, 755, 2600, 8, 4, 766, 7, 1934, 4, 4191, 132, 466, 4, 192, 15, 2708, 115, 526, 159, 4, 1182, 1869, 6658, 4, 598, 1488, 5, 161, 104, 6, 10960, 167, 62, 551, 76, 23, 6, 52200, 22, 5, 36, 473, 8, 401, 68, 735, 1576, 2550, 2297, 654, 30078, 6, 51229, 1020, 5, 3268, 1114, 1740, 447, 4, 2204, 7, 1751, 2155, 363, 5, 872, 8, 28, 1934, 5, 27, 3678, 47134, 4, 59289, 8, 4, 5803, 1934, 5, 1016, 62, 17876, 11, 6, 2516, 5016, 5, 1016, 62, 977, 4245, 143, 91, 7, 4, 22, 7275, 10100, 301, 11, 35, 2704, 3633, 159, 41, 341, 11, 6631, 15, 137, 6, 1405, 16, 343, 18, 4, 5016, 59, 8709, 4, 1182, 5, 122, 8143, 378, 7, 18759, 7, 1423, 9462, 350, 21, 12, 877, 99, 76, 7, 6, 6230, 269, 8, 24034, 273, 9169, 5, 7540, 8, 3918, 41, 17203, 5, 4, 326, 16, 2628, 4, 22, 324, 148, 504, 62, 30, 290, 6, 3200, 59, 122, 81, 6, 2516, 13614, 136, 11, 6, 10005, 16026, 41, 3507, 33, 4, 1174, 7, 41, 80269, 5, 25091, 6, 22125, 41388, 2298, 15, 16, 576, 5423, 55, 1523, 5, 911, 33, 4, 3012, 5, 4, 5000, 27756, 62, 339, 83813, 4, 17742, 1052, 5, 4, 532, 8023, 15, 62, 515, 23160, 4, 436, 1600, 10, 10, 2729, 15729, 30078, 39, 4, 365, 4, 82338, 282, 348, 16, 27, 38186, 17, 498, 167, 5, 2496, 718, 21860, 16, 3576, 17, 4, 162, 167, 8, 15101, 4, 1418, 261, 592, 1148, 17166, 165, 526, 4, 22, 17, 21860, 16, 2958, 23, 342, 85, 3451, 587, 15427, 8503, 10, 10, 4, 22, 11797, 4, 118, 791, 7, 4, 204, 36316, 4041, 11979, 1934, 997, 2687, 14168, 8, 4, 341, 8, 607, 1016, 5, 165, 3827, 23, 4, 2804, 1335, 8331, 3710, 4367, 39, 4, 86, 22, 1747, 8, 2415, 18, 10782, 39, 4, 62777, 61794, 5, 8, 353, 8, 7632, 1016, 83, 3582, 8, 1831, 19, 9821, 7, 10634, 5350, 6207, 5, 21477, 29, 961, 19, 90, 1593, 16497, 723, 18312, 6, 4080, 324, 5, 35342, 16008, 37, 21054, 33, 32216, 30692, 4856, 7, 1016, 5, 9229, 41, 17, 6, 986, 70676, 8, 30, 69, 34, 101, 817, 587, 880, 1934, 48, 5, 54, 29, 70, 79, 245, 19, 12, 209, 112, 110, 10, 10, 1934, 1201, 84979, 4, 17342, 83, 27, 654, 113, 19, 1016, 5, 1457, 27, 2020, 180, 11014, 8, 1741, 4, 4644, 83, 4, 6816, 16497, 659, 27, 1434, 4576, 4, 4191, 132, 584, 5, 3234, 90, 95, 1747, 8, 4, 1250, 19, 6, 12066, 65, 7, 27, 5130, 150, 1016, 47, 57, 282, 8, 2416, 11, 4, 2687, 5, 59, 70, 1504, 98, 8, 4, 6816, 159, 41, 196, 6661, 145, 8, 1831, 21755, 34, 4, 449, 38, 2259, 16497, 21, 6, 3569, 5105, 5, 4251, 1789, 12966, 4, 604, 70, 1934, 112, 26514, 145, 8, 3365, 34, 27, 4191, 38422, 7736, 11, 58, 8, 607, 1016, 10, 10, 137, 2053, 929, 9, 174, 343, 16352, 4, 4346, 2118, 7, 4, 6185, 26, 1734, 5, 4, 30010, 26, 540, 156, 11, 4191, 3675, 1934, 5, 27, 3678, 6883, 6, 651, 7, 8439, 19046, 11, 101, 85, 38778, 22, 17, 73, 17, 6, 22476, 15, 60, 3281, 12653, 5845, 2475, 1934, 4, 4191, 132, 426, 1229, 1806, 11177, 16, 11, 5113, 3225, 3105, 7275, 10100, 16, 115, 53, 307, 5, 61064, 115, 610, 53, 731, 5, 1824, 10, 10, 1934, 5, 27, 3678, 16, 6, 3823, 261, 12, 62, 30, 8449, 1993, 18, 111, 153, 5, 1287, 4, 356, 7, 4, 201, 8, 14, 251]",1
"[1, 11, 14, 4581, 2168, 15403, 263, 2422, 632, 3353, 75820, 5963, 20125, 1001, 3010, 11367, 14051, 51635, 5, 1295, 36487, 2535, 151, 2250, 7, 330, 1140, 5, 79646, 5344, 39, 15177, 12, 304, 289, 7, 98, 8, 8701, 6, 1140, 19732, 7, 44, 107, 2520, 8099, 4, 229, 76063, 39, 1494, 8, 1494, 1200, 88090, 16586, 138, 122, 4, 2535, 2034, 4, 912, 138, 81, 36, 11590, 4, 1340, 19, 8025, 54, 507, 64, 29312, 35, 1896, 5128, 2138, 5, 51, 834, 12483, 290, 68, 1884, 3043, 29179, 4, 1558, 3852, 86, 305, 7, 27, 2186, 28481, 2638, 181, 8, 124, 564, 167, 4386, 69072, 684, 10025, 27, 875, 34, 34260, 6, 5767, 7, 14051, 6926, 19813, 17, 29, 562, 11, 6, 70285, 2239, 1405, 792, 4, 2722, 268, 9150, 6091, 15, 45, 448, 23, 779, 687, 43, 40, 1347, 790, 49, 203, 235, 3865, 34, 4, 5469, 1962, 21, 12, 144, 131, 1271, 8, 3573, 30263]",0
"[1, 17, 6, 1016, 4033, 337, 13, 16, 2229, 54, 14, 20, 385, 46, 33, 236, 13, 197, 294, 80, 97, 14, 274, 83, 6, 20, 1045, 4, 65, 165, 398, 34, 4, 2133, 355, 48, 4, 973, 167, 16, 13586, 8, 177, 6, 1016, 37, 16, 1044, 29, 434, 4102, 190, 1348, 29, 100, 28, 258, 31, 37, 100, 82, 511, 121, 16, 4, 1074, 200, 1016, 5, 3396, 121, 16, 4, 3642, 836, 7, 4, 667, 54, 4, 2129, 27688, 83, 4, 314, 1573, 39, 1282, 121, 16, 4, 10913, 7, 4, 506, 37, 49655, 5, 10394, 40, 41, 452, 417, 138, 16, 4, 114, 1194, 33, 4, 130, 31, 3575, 726, 4, 6243, 69, 165, 332, 4, 274, 51, 6, 1387]",0
"[1, 4759, 32810, 39, 4, 13885, 509, 4727, 7, 4, 4105, 4, 298, 1179, 609, 314, 5, 409, 9, 3177, 17852, 35, 298, 524, 37, 214, 6, 485, 217, 11, 35, 2435, 868, 365, 442, 6, 3229, 88, 17, 6, 117, 250, 59, 219, 41, 1633, 260, 383, 5, 95, 2507, 2164, 4, 519, 1704, 15, 556, 41, 2086, 6, 328, 20823, 455, 30964, 187, 4, 750, 12843, 56, 84, 19, 25769, 7, 3062, 10, 10, 678, 1361, 10, 10, 4, 455, 9, 540, 3177, 59, 2466, 11, 41, 351, 3992, 544, 20299, 541, 125, 41, 957, 103, 4, 1496, 5, 9, 110, 880, 6, 506, 17789, 19, 6, 1912, 4617, 17, 6, 117, 250, 21, 14, 47, 2172, 1185, 6426, 11148, 370, 157, 5, 24349, 4, 2043, 7, 4, 2748, 366, 4, 55, 130, 40, 45, 424, 8, 30, 49, 194, 866, 10, 10, 4, 436, 177, 186, 2192, 19, 662, 44, 260, 42, 269, 8, 28, 383, 5, 11, 31, 420, 60, 19204, 68, 96, 83, 397, 2984, 225, 179, 6, 227, 7, 1006, 5, 541, 21, 225, 57, 281, 7, 2386, 4, 1381, 9, 7220, 5, 4, 802, 34, 5956, 88475, 37, 82, 3757, 5, 1055, 9, 394, 4, 750, 956, 18, 6, 1179, 22, 24957, 42230, 22, 7, 4, 172, 403, 5, 16176, 1422, 199, 7, 63, 26, 128, 74, 14, 31, 34, 677, 153, 151, 5, 32810, 9, 184, 893]",0
"[1, 13, 28, 8033, 8, 3900, 44, 4, 19372, 7, 1446, 7079, 48, 195, 84, 81, 4, 172, 95, 12, 100, 30, 195, 8, 721, 14, 2726, 123, 145, 8, 113, 43, 140, 1646, 4, 4119, 2138, 5, 4, 360, 9, 606, 195, 13, 81, 24, 391, 138, 14, 123, 47, 77, 7738, 51, 6, 777, 123, 177, 5, 105, 4, 226, 1120, 9, 3133, 829, 13, 244, 20754, 15, 61, 1640, 123, 9, 120, 103, 43, 31, 201, 138, 9, 14, 1446, 7079, 9, 6814, 45, 128, 74, 38, 111, 85, 248, 14472, 46, 50, 366, 13, 557, 36, 71, 5564, 12, 39, 6, 464, 12, 1869, 60, 3860, 8, 72, 15, 14, 238, 593]",1
"[1, 17, 6, 700, 274, 5571, 37, 131, 1085, 546, 17, 6, 964, 554, 33, 483, 13, 974, 13, 238, 28, 77, 6, 227, 5391, 949, 14, 20, 13, 384, 50, 1481, 77, 6, 52, 3783, 20, 46, 18, 179, 49, 58, 854, 1354, 1437, 16, 24, 6, 52, 3783, 20, 13, 66, 473, 14, 22, 8, 30, 52, 5, 1025, 91, 7, 61, 1136, 10558, 8, 4, 438, 332, 2983, 1718, 1187, 13, 286, 685, 10, 10, 736, 349, 16, 407, 24, 6, 312, 302, 1074, 1061, 206, 509, 12, 16, 6, 212, 5, 23, 15, 2857, 12, 16, 6, 1023, 12, 69, 316, 11, 4, 392, 750, 1104, 5, 188, 8761, 5, 919, 208, 143, 4, 477, 136, 4106, 5, 41536, 26, 642, 295, 17, 210, 5, 10173, 1608, 43, 4, 208, 1229, 7, 10433, 1024, 2023, 4732, 299, 6, 87, 730, 132, 137, 23487, 3717, 5, 4, 7643, 8494, 723, 39366, 26, 1283, 43, 8, 401, 4, 12329, 654, 10, 10, 151, 4, 732, 26, 1162, 5, 33, 211, 306, 40, 21758, 39, 199, 1354, 5, 4626, 5808, 5, 49, 7, 4, 640, 26, 578, 12, 9, 131, 43, 1044, 163, 50, 26, 49, 411, 15, 80, 1277, 60, 4, 91, 6650, 529, 125, 2926, 5, 721, 1674, 39, 4, 6380, 88451, 793, 178, 10, 10, 13, 407, 386, 14, 20, 261, 24, 35, 32, 58, 356, 12, 9, 1453, 17, 163, 17, 4, 2484, 5213, 1722, 12033, 4, 487, 9, 52, 5, 4, 177, 9, 87, 48, 335, 3786, 1347, 23, 4, 21899, 5, 990, 329, 21, 345, 96, 490, 30, 3595, 770, 13, 384, 37, 793, 178, 152, 3663, 18, 4, 4780, 280, 11, 6, 137]",1
"[1, 12, 1525, 4233, 48, 31, 9, 1081, 19, 4, 1181, 5, 58, 810, 11, 63, 14, 22, 304, 273, 86, 7, 32, 134, 1914, 26, 24, 7306, 36, 26, 40715, 8159, 11, 4, 60662, 552, 1419, 4165, 7962, 34654, 202, 42, 193, 14, 144, 339, 788, 56, 49, 1373, 63, 203, 30, 1499, 8, 4, 4960, 4, 22, 2033, 19, 1341, 7, 5079, 119, 5, 382, 91, 3517, 89, 84, 855, 19, 11397, 199, 68, 205, 5, 15, 7, 409, 11, 68, 5118, 2776, 15, 935, 4, 3599, 1381, 295, 19, 4, 14453, 307, 228, 97, 18, 6, 1334, 1365, 43, 7983, 12, 11, 4984, 129, 2793, 5, 2541, 68, 182, 25, 528, 30, 685]",1
"[1, 14, 592, 1648, 500, 9, 4, 118, 1648, 500, 13, 28, 256, 11, 61, 113, 12, 9, 61, 514, 592, 1648, 500, 38, 230, 88, 10, 10, 4, 8686, 11, 14, 500, 26, 66, 253, 36, 70, 30, 66, 254, 15, 166, 12, 53, 253, 8, 297, 4, 8686, 28, 775, 7, 1729, 4, 2872, 25, 361, 26, 66, 52, 4, 1880, 11, 14, 500, 26, 1190, 4, 519, 8686, 28, 775, 7, 206, 5, 26, 66, 253, 8, 297, 4, 544, 120, 156, 26, 66, 52, 5, 12, 9, 646, 15, 2049, 5086, 127, 4, 544, 18, 592, 1648, 82, 4, 96, 1648, 272, 9, 66, 646, 88, 12, 272, 43, 40, 2049, 5086, 54, 29, 256, 592, 1648, 11, 4, 102, 5, 4, 85, 109, 168, 184, 76, 4, 172, 17, 4, 168, 11, 4, 20, 4, 2876, 6, 184, 52, 11, 14, 592, 1648, 500, 82, 4, 500, 1160, 4, 20, 184, 76, 21, 24, 32, 4, 21, 91, 7, 4, 58, 12, 127, 63, 9, 646, 10, 10, 444, 603, 46, 7]",1
